CustomerID,Quantity,Total_sales,Country,InvoiceNo,Description,InvoiceDate,RFM_score,Cluster,R_rate,F_rate,M_rate,RFM_segment
12953.0,84,329.84999999999997,United Kingdom,579533,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-30,7,1,4,1,2,422
12955.0,3642,4734.259999999999,United Kingdom,C564424,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-08,12,0,4,4,4,444
12956.0,34,108.07,United Kingdom,543282,WOOD BLACK BOARD ANT WHITE FINISH,2011-02-06,3,1,1,1,1,111
12957.0,2531,3979.0400000000022,United Kingdom,C580707,WOODLAND STORAGE BOX SMALL,2011-12-05,12,0,4,4,4,444
12962.0,129,266.39000000000004,United Kingdom,580351,WOODLAND  STICKERS,2011-12-02,6,1,4,1,1,411
12963.0,873,1841.0299999999995,United Kingdom,C543835,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-01,11,0,4,3,4,444
12965.0,282,769.8099999999997,United Kingdom,566291,ZINC METAL HEART DECORATION,2011-09-11,7,1,2,2,3,233
12966.0,75,160.18,United Kingdom,579671,VICTORIAN GLASS HANGING T-LIGHT,2011-11-30,6,1,4,1,1,411
12967.0,243,1194.7500000000002,United Kingdom,C580954,WASH BAG VINTAGE ROSE PAISLEY,2011-12-06,9,0,4,2,3,433
12968.0,73,135.95,United Kingdom,563857,WHITE WOOD GARDEN PLANT LADDER,2011-08-19,4,1,2,1,1,211
12970.0,268,405.4699999999999,United Kingdom,580307,WRAP BILLBOARD FONTS DESIGN,2011-12-02,8,0,4,2,2,422
12971.0,9203,10930.259999999998,United Kingdom,C560550,WOODEN UNION JACK BUNTING,2011-12-06,12,0,4,4,4,444
12974.0,24,144.8,United Kingdom,554701,PAPER BUNTING RETROSPOT,2011-05-26,3,1,1,1,1,111
12976.0,561,738.6,United Kingdom,552879,WRAP PINK FAIRY CAKES ,2011-05-12,7,1,1,3,3,133
12977.0,12,39.24,United Kingdom,559165,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-07-06,3,1,1,1,1,111
12980.0,864,7092.06,United Kingdom,C559252,VINYL RECORD FRAME SILVER,2011-07-07,8,0,1,3,4,144
12981.0,242,372.21999999999997,United Kingdom,575586,WOODLAND CHARLOTTE BAG,2011-11-10,7,1,3,2,2,322
12982.0,278,377.2,United Kingdom,C550013,YELLOW/ORANGE FLOWER DESIGN PLATE,2011-04-14,5,1,1,2,2,122
12984.0,26,97.5,United Kingdom,577724,RED FLORAL FELTCRAFT SHOULDER BAG,2011-11-21,5,1,3,1,1,311
12985.0,1413,1215.6200000000001,United Kingdom,C581462,ZINC WIRE KITCHEN ORGANISER,2011-12-09,11,0,4,4,3,433
12987.0,217,545.0,United Kingdom,C555252,WHITE ROCKING HORSE HAND PAINTED,2011-09-27,6,1,2,2,2,222
12988.0,126,505.82,United Kingdom,544463,YELLOW COAT RACK PARIS FASHION,2011-02-20,4,1,1,1,2,122
12989.0,2915,6854.509999999997,United Kingdom,C580912,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-06,12,0,4,4,4,444
12990.0,200,409.50000000000006,United Kingdom,575071,JUMBO STORAGE BAG SUKI,2011-11-08,7,1,3,2,2,322
12991.0,405,503.76,United Kingdom,576845,WRAP WEDDING DAY,2011-11-16,8,0,3,3,2,322
12993.0,240,414.75999999999993,United Kingdom,576854,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-11-16,7,1,3,2,2,322
12994.0,440,902.2200000000001,United Kingdom,C564217,WRAP ENGLISH ROSE ,2011-12-05,10,0,4,3,3,433
12995.0,98,200.72,United Kingdom,C567964,SILVER MUG BONE CHINA TREE OF LIFE,2011-09-23,4,1,2,1,1,211
12997.0,648,1197.94,United Kingdom,C566780,YELLOW GIANT GARDEN THERMOMETER,2011-11-17,9,0,3,3,3,333
12999.0,342,455.8799999999999,United Kingdom,554932,WRAP CIRCUS PARADE,2011-05-27,5,1,1,2,2,122
13000.0,379,534.8500000000001,United Kingdom,564381,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-25,7,1,2,3,2,222
13001.0,5482,9765.070000000012,United Kingdom,C544174,ZINC HEART LATTICE CHARGER LARGE,2011-12-05,12,0,4,4,4,444
13002.0,73,120.94999999999999,United Kingdom,542129,SWEETHEART CAKESTAND 3 TIER,2011-01-25,3,1,1,1,1,111
13003.0,103,149.05,United Kingdom,564564,STRAWBERRY CERAMIC TRINKET BOX,2011-08-26,4,1,2,1,1,211
13004.0,4796,5613.429999999999,United Kingdom,C573031,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-28,12,0,4,4,4,444
13005.0,167,468.95000000000005,United Kingdom,C549437,TREASURE ISLAND BOOK BOX,2011-06-19,5,1,1,2,2,122
13006.0,55,81.57,United Kingdom,571226,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-10-14,4,1,2,1,1,211
13008.0,115,178.47,United Kingdom,C538702,PLASTERS IN TIN WOODLAND ANIMALS,2011-01-20,3,1,1,1,1,111
13011.0,13,50.550000000000004,United Kingdom,536823,WOODEN FRAME ANTIQUE WHITE ,2010-12-02,3,1,1,1,1,111
13012.0,667,1296.6200000000008,United Kingdom,C577360,ZINC WIRE SWEETHEART LETTER TRAY,2011-11-30,10,0,4,3,3,433
13013.0,2217,4786.990000000001,United Kingdom,C560208,YOU'RE CONFUSING ME METAL SIGN ,2011-12-08,12,0,4,4,4,444
13014.0,886,3365.4300000000003,United Kingdom,C581012,WRAP ENGLISH ROSE ,2011-12-07,11,0,4,3,4,444
13015.0,1609,3339.6400000000017,United Kingdom,571433,WRAP RED VINTAGE DOILY,2011-10-17,10,0,2,4,4,244
13016.0,527,789.8899999999996,United Kingdom,568540,TREASURE TIN GYMKHANA DESIGN,2011-09-27,8,0,2,3,3,233
13017.0,48,204.0,United Kingdom,580331,CHOCOLATE HOT WATER BOTTLE,2011-12-02,6,1,4,1,1,411
13018.0,5434,7272.749999999996,United Kingdom,C545458,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-23,12,0,4,4,4,444
13021.0,1336,2584.3999999999996,United Kingdom,C559022,ZINC T-LIGHT HOLDER STAR LARGE,2011-12-05,12,0,4,4,4,444
13023.0,286,689.9000000000001,United Kingdom,569904,WOOD BLACK BOARD ANT WHITE FINISH,2011-10-06,7,1,2,2,3,233
13026.0,1586,936.1499999999997,United Kingdom,C576402,VINTAGE PAISLEY STATIONERY SET,2011-12-08,11,0,4,4,3,433
13027.0,17280,6912.0,United Kingdom,563616,PACK OF 72 SKULL CAKE CASES,2011-08-18,10,0,2,4,4,244
13028.0,796,659.6800000000001,United Kingdom,C573755,WOODLAND CHARLOTTE BAG,2011-11-17,9,0,3,3,3,333
13029.0,134,1247.5,United Kingdom,575189,VINTAGE SNAP CARDS,2011-11-09,7,1,3,1,3,333
13030.0,348,752.4399999999999,United Kingdom,579171,WOODLAND MINI BACKPACK,2011-11-28,9,0,4,2,3,433
13032.0,367,996.5199999999999,United Kingdom,C573764,WOODEN UNION JACK BUNTING,2011-11-01,9,0,3,3,3,333
13033.0,83,190.54999999999998,United Kingdom,539422,TOY TIDY SPACEBOY  ,2010-12-17,3,1,1,1,1,111
13034.0,369,642.77,United Kingdom,571273,ZINC FOLKART SLEIGH BELLS,2011-10-16,7,1,2,3,2,222
13035.0,627,886.6300000000001,United Kingdom,C571029,TOAST ITS - FAIRY FLOWER,2011-10-13,8,0,2,3,3,233
13037.0,431,881.07,United Kingdom,561074,ZINC T-LIGHT HOLDER STAR LARGE,2011-07-24,8,0,2,3,3,233
13038.0,360,908.46,United Kingdom,567506,WHITE WIRE EGG HOLDER,2011-09-20,7,1,2,2,3,233
13040.0,355,676.9900000000001,United Kingdom,579943,ZINC FOLKART SLEIGH BELLS,2011-12-01,9,0,4,2,3,433
13043.0,251,471.57000000000005,United Kingdom,C548464,SET OF 6 SPICE TINS PANTRY DESIGN,2011-03-31,5,1,1,2,2,122
13044.0,429,560.4700000000001,United Kingdom,544591,YELLOW GIANT GARDEN THERMOMETER,2011-02-21,6,1,1,3,2,122
13045.0,221,305.28,United Kingdom,565156,WRAP RED VINTAGE DOILY,2011-09-01,6,1,2,2,2,222
13046.0,264,629.31,United Kingdom,575183,WOODEN UNION JACK BUNTING,2011-11-09,7,1,3,2,2,322
13047.0,1355,3079.1000000000013,United Kingdom,C575047,YELLOW COAT RACK PARIS FASHION,2011-11-08,11,0,3,4,4,344
13048.0,1220,1789.4099999999994,United Kingdom,C563773,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-25,12,0,4,4,4,444
13049.0,268,656.6800000000002,United Kingdom,569888,WHITE WOOD GARDEN PLANT LADDER,2011-10-06,7,1,2,2,3,233
13050.0,3707,5684.610000000003,United Kingdom,C579882,ZINC HERB GARDEN CONTAINER,2011-11-30,12,0,4,4,4,444
13052.0,222,348.15000000000003,United Kingdom,552831,ZINC FINISH 15CM PLANTER POTS,2011-05-11,5,1,1,2,2,122
13055.0,891,1201.96,United Kingdom,C569970,ZINC FOLKART SLEIGH BELLS,2011-10-06,8,0,2,3,3,233
13058.0,52,271.4,United Kingdom,576539,VINTAGE CHRISTMAS BUNTING,2011-11-15,5,1,3,1,1,311
13059.0,35,183.4,United Kingdom,548734,ROSES REGENCY TEACUP AND SAUCER ,2011-04-04,3,1,1,1,1,111
13060.0,123,307.53000000000003,United Kingdom,548452,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-31,4,1,1,1,2,122
13061.0,107,248.61,United Kingdom,568713,WHITE WICKER STAR ,2011-09-28,4,1,2,1,1,211
13062.0,343,346.98,United Kingdom,555251,WHITE WOOD GARDEN PLANT LADDER,2011-06-01,5,1,1,2,2,122
13064.0,514,1105.5900000000004,United Kingdom,578929,WOODEN PICTURE FRAME WHITE FINISH,2011-11-27,10,0,4,3,3,433
13065.0,74,205.85999999999999,United Kingdom,536590,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01,3,1,1,1,1,111
13066.0,320,430.9000000000001,United Kingdom,C576565,ZINC SWEETHEART WIRE LETTER RACK,2011-11-15,7,1,3,2,2,322
13067.0,32,115.46000000000002,United Kingdom,567175,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-18,4,1,2,1,1,211
13068.0,200,344.0,United Kingdom,579469,JUMBO  BAG BAROQUE BLACK WHITE,2011-11-29,8,0,4,2,2,422
13069.0,5454,3713.1399999999976,United Kingdom,C578832,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-09,12,0,4,4,4,444
13070.0,110,228.8,United Kingdom,555101,JUMBO STORAGE BAG SUKI,2011-05-31,3,1,1,1,1,111
13072.0,69,177.14999999999998,United Kingdom,546914,SET OF 4 PANTRY JELLY MOULDS,2011-03-18,3,1,1,1,1,111
13075.0,485,919.61,United Kingdom,562042,SET OF 6 TEA TIME BAKING CASES,2011-08-02,8,0,2,3,3,233
13077.0,862,728.0200000000001,United Kingdom,581467,WRAP DOILEY DESIGN,2011-12-08,10,0,4,3,3,433
13078.0,5557,12432.279999999997,United Kingdom,C581460,WOOLLY HAT SOCK GLOVE ADVENT STRING,2011-12-08,12,0,4,4,4,444
13079.0,62,220.09999999999997,United Kingdom,580718,FORKED CACTUS CANDLE,2011-12-05,6,1,4,1,1,411
13080.0,120,58.08,United Kingdom,556631,PAPER POCKET TRAVELING FAN ,2011-06-13,3,1,1,1,1,111
13081.0,19021,27964.480000000047,United Kingdom,C581390,WRAP SUKI AND FRIENDS,2011-12-08,12,0,4,4,4,444
13082.0,4313,3595.4800000000005,United Kingdom,C550530,WRAP VINTAGE PETALS  DESIGN,2011-08-05,10,0,2,4,4,244
13083.0,187,303.75,United Kingdom,580681,WOODEN OWLS LIGHT GARLAND ,2011-12-05,8,0,4,2,2,422
13085.0,108,272.38,United Kingdom,C551464,WOODEN BOX OF DOMINOES,2011-07-05,3,1,1,1,1,111
13089.0,30742,57322.130000000114,United Kingdom,C571320,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-07,12,0,4,4,4,444
13090.0,2194,8689.390000000003,United Kingdom,C570199,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-01,12,0,4,4,4,444
13091.0,450,319.82,United Kingdom,C577383,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-18,8,0,3,3,2,322
13092.0,271,459.83,United Kingdom,C547409,TOOL BOX SOFT TOY ,2011-09-30,6,1,2,2,2,222
13093.0,3943,7741.47,United Kingdom,C546880,WRAP SUKI AND FRIENDS,2011-03-17,9,0,1,4,4,144
13094.0,1542,1708.8600000000006,United Kingdom,C556293,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-18,11,0,3,4,4,344
13095.0,144,74.4,United Kingdom,569087,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-09-30,4,1,2,1,1,211
13097.0,2338,5886.1199999999935,United Kingdom,C567997,YELLOW COAT RACK PARIS FASHION,2011-11-07,11,0,3,4,4,344
13098.0,15911,28658.880000000012,United Kingdom,C580821,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-08,12,0,4,4,4,444
13099.0,288,207.35999999999999,United Kingdom,565217,PORCELAIN ROSE SMALL,2011-09-01,5,1,2,2,1,211
13101.0,113,101.18999999999998,United Kingdom,550628,WICKER STAR ,2011-04-19,3,1,1,1,1,111
13102.0,4160,6336.290000000001,United Kingdom,C551508,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-08,12,0,4,4,4,444
13103.0,82,243.94,United Kingdom,573419,ZINC T-LIGHT HOLDER STAR LARGE,2011-10-31,5,1,3,1,1,311
13104.0,504,1098.48,United Kingdom,580906,ZINC FOLKART SLEIGH BELLS,2011-12-06,10,0,4,3,3,433
13106.0,14,59.5,United Kingdom,C562160,NATURAL SLATE CHALKBOARD LARGE ,2011-08-03,4,1,2,1,1,211
13107.0,1288,1524.0700000000004,United Kingdom,C541233,WRAP VINTAGE PETALS  DESIGN,2011-10-26,10,0,3,4,3,333
13108.0,298,350.05999999999995,United Kingdom,536621,WOODEN SCHOOL COLOURING SET,2010-12-02,5,1,1,2,2,122
13109.0,514,766.84,United Kingdom,C581124,WOODLAND  HEIGHT CHART STICKERS ,2011-12-07,10,0,4,3,3,433
13110.0,384,1452.8700000000006,United Kingdom,C543605,ZINC HERB GARDEN CONTAINER,2011-11-08,9,0,3,3,3,333
13113.0,2594,10510.000000000007,United Kingdom,C570274,WICKER STAR ,2011-12-09,12,0,4,4,4,444
13115.0,1534,2205.6300000000006,United Kingdom,C579931,WRAP SUKI AND FRIENDS,2011-12-01,12,0,4,4,4,444
13116.0,290,485.19000000000005,United Kingdom,C563226,WRAP VINTAGE PETALS  DESIGN,2011-08-14,6,1,2,2,2,222
13117.0,945,984.9099999999996,United Kingdom,577218,ZINC T-LIGHT HOLDER STAR LARGE,2011-11-18,9,0,3,3,3,333
13118.0,389,1124.9999999999993,United Kingdom,C577509,ZINC METAL HEART DECORATION,2011-11-20,9,0,3,3,3,333
13120.0,12,30.599999999999998,United Kingdom,550198,WOODEN PICTURE FRAME WHITE FINISH,2011-04-15,3,1,1,1,1,111
13121.0,227,254.7299999999999,United Kingdom,C546680,WHITE SKULL HOT WATER BOTTLE ,2011-03-15,4,1,1,2,1,111
13122.0,585,922.3900000000002,United Kingdom,565783,ZINC METAL HEART DECORATION,2011-09-06,8,0,2,3,3,233
13124.0,2119,3756.329999999998,United Kingdom,566258,ZINC METAL HEART DECORATION,2011-09-11,10,0,2,4,4,244
13126.0,2130,2056.29,United Kingdom,C573754,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-12-05,12,0,4,4,4,444
13127.0,127,259.16999999999996,United Kingdom,567976,WOODLAND CHARLOTTE BAG,2011-09-23,4,1,2,1,1,211
13130.0,32,64.0,United Kingdom,565780,SET/2 RED RETROSPOT TEA TOWELS ,2011-09-06,4,1,2,1,1,211
13131.0,443,1039.2999999999997,United Kingdom,C569963,WRAP RED APPLES ,2011-11-16,9,0,3,3,3,333
13132.0,20,77.3,United Kingdom,547503,"RECORD FRAME 7"" SINGLE SIZE ",2011-03-23,3,1,1,1,1,111
13133.0,32,109.80000000000001,United Kingdom,546331,WHITE WOOD GARDEN PLANT LADDER,2011-03-11,3,1,1,1,1,111
13134.0,1044,1740.6299999999999,United Kingdom,C568575,ZINC SWEETHEART WIRE LETTER RACK,2011-09-28,10,0,2,4,4,244
13135.0,4300,3096.0,United Kingdom,554868,SMALL POPCORN HOLDER,2011-05-27,9,0,1,4,4,144
13136.0,1312,2545.3800000000006,United Kingdom,C572111,WOOD S/3 CABINET ANT WHITE FINISH,2011-10-20,11,0,3,4,4,344
13137.0,2203,3557.9599999999996,United Kingdom,C566078,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-29,12,0,4,4,4,444
13138.0,473,962.3900000000001,United Kingdom,577101,ZINC METAL HEART DECORATION,2011-11-17,9,0,3,3,3,333
13139.0,2418,5055.790000000004,United Kingdom,C576247,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-23,12,0,4,4,4,444
13140.0,185,422.46999999999997,United Kingdom,564188,ZINC METAL HEART DECORATION,2011-08-23,6,1,2,2,2,222
13141.0,1547,2385.7999999999993,United Kingdom,C542912,WRAP SUKI AND FRIENDS,2011-09-16,10,0,2,4,4,244
13142.0,258,307.0899999999999,United Kingdom,577594,WRAP CHRISTMAS VILLAGE,2011-11-20,7,1,3,2,2,322
13144.0,21,110.94999999999999,United Kingdom,540777,ROSES REGENCY TEACUP AND SAUCER ,2011-01-11,3,1,1,1,1,111
13145.0,142,614.77,United Kingdom,C566672,VINTAGE RED KITCHEN CABINET,2011-10-31,6,1,3,1,2,322
13146.0,154,228.91,United Kingdom,576061,WRAP CHRISTMAS VILLAGE,2011-11-13,6,1,3,2,1,311
13147.0,144,712.8000000000001,United Kingdom,579451,CHILLI LIGHTS,2011-11-29,8,0,4,1,3,433
13148.0,1818,3324.6199999999994,United Kingdom,C564362,ZINC HEART LATTICE TRAY OVAL ,2011-11-10,11,0,3,4,4,344
13149.0,1280,1676.0599999999997,United Kingdom,578806,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-25,12,0,4,4,4,444
13151.0,361,1250.3700000000003,United Kingdom,C554011,ZINC TOP  2 DOOR WOODEN SHELF ,2011-05-20,6,1,1,2,3,133
13153.0,418,486.22,United Kingdom,580432,PIZZA PLATE IN BOX,2011-12-04,9,0,4,3,2,422
13154.0,-1,-611.86,United Kingdom,C560430,Manual,2011-07-18,3,1,1,1,1,111
13155.0,497,971.76,United Kingdom,574735,WRAP VINTAGE LEAF DESIGN,2011-11-06,9,0,3,3,3,333
13157.0,1430,1721.5699999999993,United Kingdom,C550463,WRAP BIRD GARDEN ,2011-10-21,11,0,3,4,4,344
13158.0,784,1201.0600000000004,United Kingdom,565727,WOODLAND PARTY BAG + STICKER SET,2011-09-06,8,0,2,3,3,233
13159.0,1044,1371.2500000000007,United Kingdom,C564655,ZINC BOX SIGN HOME,2011-12-01,11,0,4,4,3,433
13160.0,56,91.8,United Kingdom,577032,HEART WREATH DECORATION WITH BELL,2011-11-17,5,1,3,1,1,311
13161.0,29,112.75,United Kingdom,542609,WOODEN PICTURE FRAME WHITE FINISH,2011-01-30,3,1,1,1,1,111
13162.0,1663,1644.9899999999996,United Kingdom,C540846,WHITE METAL LANTERN,2011-08-09,10,0,2,4,4,244
13165.0,1376,1021.4799999999999,United Kingdom,572520,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-10-24,10,0,3,4,3,333
13166.0,214,414.69999999999993,United Kingdom,C545421,WOODEN SCHOOL COLOURING SET,2011-03-02,5,1,1,2,2,122
13167.0,785,791.3300000000002,United Kingdom,577721,WRAP BILLBOARD FONTS DESIGN,2011-11-21,9,0,3,3,3,333
13168.0,668,1290.54,United Kingdom,C554486,YOU'RE CONFUSING ME METAL SIGN ,2011-11-03,9,0,3,3,3,333
13169.0,272,712.88,United Kingdom,570098,WOODEN ADVENT CALENDAR RED,2011-10-07,7,1,2,2,3,233
13170.0,141,108.81000000000002,United Kingdom,575957,WHITE LOVEBIRD LANTERN,2011-11-13,5,1,3,1,1,311
13171.0,227,426.8099999999999,United Kingdom,C580099,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-12-01,8,0,4,2,2,422
13173.0,277,353.65000000000003,United Kingdom,580692,WRAP ENGLISH ROSE ,2011-12-05,8,0,4,2,2,422
13174.0,1352,2742.8200000000006,United Kingdom,578292,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-23,12,0,4,4,4,444
13176.0,448,481.49000000000007,United Kingdom,572528,WOODEN SKITTLES GARDEN SET,2011-10-24,8,0,3,3,2,322
13177.0,91,282.45,United Kingdom,569732,RED FLORAL FELTCRAFT SHOULDER BAG,2011-10-06,4,1,2,1,1,211
13178.0,3570,5725.470000000003,United Kingdom,576074,WRAP VINTAGE LEAF DESIGN,2011-11-13,11,0,3,4,4,344
13182.0,201,121.17999999999999,United Kingdom,572678,WRAP GINGHAM ROSE ,2011-10-25,6,1,3,2,1,311
13183.0,2208,3957.7800000000016,United Kingdom,580155,YOU'RE CONFUSING ME METAL SIGN ,2011-12-02,12,0,4,4,4,444
13184.0,1632,1616.450000000001,United Kingdom,C559651,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-11-25,12,0,4,4,4,444
13185.0,12,71.4,United Kingdom,546828,PICNIC BASKET WICKER SMALL,2011-03-17,3,1,1,1,1,111
13186.0,804,1539.6900000000003,United Kingdom,C562956,YOU'RE CONFUSING ME METAL SIGN ,2011-10-31,9,0,3,3,3,333
13187.0,95,236.01999999999995,United Kingdom,540397,WOODEN PICTURE FRAME WHITE FINISH,2011-01-06,3,1,1,1,1,111
13188.0,25,114.60000000000001,United Kingdom,579185,PAPER LANTERN 5 POINT STAR MOON ,2011-11-28,6,1,4,1,1,411
13189.0,842,260.68,United Kingdom,577646,TEATIME ROUND PENCIL SHARPENER ,2011-11-21,7,1,3,3,1,311
13192.0,595,911.9400000000002,United Kingdom,565595,ZINC HERB GARDEN CONTAINER,2011-09-05,8,0,2,3,3,233
13193.0,46,112.08,United Kingdom,570235,ZINC METAL HEART DECORATION,2011-10-09,4,1,2,1,1,211
13194.0,26,60.7,United Kingdom,561384,WOODEN OWLS LIGHT GARLAND ,2011-07-27,4,1,2,1,1,211
13196.0,1224,1797.78,United Kingdom,579160,ZINC FOLKART SLEIGH BELLS,2011-11-28,12,0,4,4,4,444
13198.0,2645,3384.0899999999974,United Kingdom,C570004,YELLOW EASTER EGG HUNT START POST,2011-11-29,12,0,4,4,4,444
13199.0,6172,9803.960000000003,United Kingdom,C556869,ZINC  STAR T-LIGHT HOLDER ,2011-12-06,12,0,4,4,4,444
13200.0,516,870.09,United Kingdom,577555,WRAP GINGHAM ROSE ,2011-11-20,9,0,3,3,3,333
13203.0,800,869.4599999999999,United Kingdom,579549,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-30,10,0,4,3,3,433
13207.0,130,250.26000000000002,United Kingdom,578535,RED PAPER PARASOL,2011-11-24,6,1,4,1,1,411
13208.0,785,1199.6499999999999,United Kingdom,C570704,ZINC SWEETHEART SOAP DISH,2011-10-12,8,0,2,3,3,233
13209.0,4232,5820.16,United Kingdom,C564212,ZINC WIRE SWEETHEART LETTER TRAY,2011-11-09,11,0,3,4,4,344
13210.0,316,353.47999999999996,United Kingdom,565788,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-09-07,6,1,2,2,2,222
13211.0,834,1095.42,United Kingdom,579462,WRAP VINTAGE LEAF DESIGN,2011-11-29,10,0,4,3,3,433
13212.0,308,779.3299999999998,United Kingdom,C579776,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-30,9,0,4,2,3,433
13213.0,1357,1518.4300000000003,United Kingdom,C557062,VICTORIAN SEWING KIT,2011-10-14,9,0,2,4,3,233
13216.0,297,333.74,United Kingdom,546832,TOY TIDY SPACEBOY  ,2011-03-17,5,1,1,2,2,122
13217.0,114,133.62000000000003,United Kingdom,C562811,SET 6 PAPER TABLE LANTERN STARS ,2011-08-09,4,1,2,1,1,211
13218.0,88,62.64,United Kingdom,562422,S/4 PINK FLOWER CANDLES IN BOWL,2011-08-04,4,1,2,1,1,211
13220.0,196,819.29,United Kingdom,567855,WRAP 50'S  CHRISTMAS,2011-09-22,7,1,2,2,3,233
13221.0,244,847.4100000000001,United Kingdom,549989,WOODEN FRAME ANTIQUE WHITE ,2011-04-13,6,1,1,2,3,133
13223.0,88,163.20000000000002,United Kingdom,554269,WOODEN BOX OF DOMINOES,2011-05-23,3,1,1,1,1,111
13224.0,1512,2150.8499999999995,United Kingdom,C570450,WRAP PINK FAIRY CAKES ,2011-10-10,10,0,2,4,4,244
13225.0,3352,6083.040000000002,United Kingdom,C548463,WOOD 2 DRAWER CABINET WHITE FINISH,2011-12-06,12,0,4,4,4,444
13226.0,80,108.21000000000001,United Kingdom,546396,WHITE JEWELLED HEART DECORATION,2011-03-11,3,1,1,1,1,111
13227.0,99,257.7,United Kingdom,554081,TOY TIDY SPACEBOY  ,2011-05-22,3,1,1,1,1,111
13228.0,200,358.0,United Kingdom,567325,JUMBO BAG RED RETROSPOT,2011-09-19,6,1,2,2,2,222
13229.0,63,160.95,United Kingdom,551392,SWEETHEART CERAMIC TRINKET BOX,2011-04-28,3,1,1,1,1,111
13230.0,1517,2712.0700000000006,United Kingdom,C561083,ZINC WIRE KITCHEN ORGANISER,2011-12-05,12,0,4,4,4,444
13232.0,773,1328.3500000000013,United Kingdom,578849,YULETIDE IMAGES GIFT WRAP SET,2011-11-27,10,0,4,3,3,433
13233.0,1004,605.1200000000001,United Kingdom,568318,YULETIDE IMAGES GIFT WRAP SET,2011-09-26,8,0,2,4,2,222
13235.0,440,101.16999999999973,United Kingdom,C552876,WOODEN PICTURE FRAME WHITE FINISH,2011-05-12,5,1,1,3,1,111
13236.0,411,727.2700000000001,United Kingdom,C566459,ZINC FOLKART SLEIGH BELLS,2011-11-15,9,0,3,3,3,333
13238.0,296,680.8300000000002,United Kingdom,C579186,VICTORIAN SEWING BOX LARGE,2011-11-28,9,0,4,2,3,433
13239.0,363,329.56,United Kingdom,547417,"WHITE TEA,COFFEE,SUGAR JARS",2011-03-23,5,1,1,2,2,122
13240.0,298,663.6500000000001,United Kingdom,565441,VINTAGE  2 METER FOLDING RULER,2011-09-04,7,1,2,2,3,233
13242.0,130,270.40000000000003,United Kingdom,563835,JUMBO BAG VINTAGE LEAF,2011-08-19,4,1,2,1,1,211
13243.0,232,585.1200000000001,United Kingdom,554016,WOODEN PICTURE FRAME WHITE FINISH,2011-05-20,5,1,1,2,2,122
13244.0,38,121.74000000000001,United Kingdom,565994,WASHROOM METAL SIGN,2011-09-08,4,1,2,1,1,211
13245.0,125,430.5,United Kingdom,572026,WALL ART ONLY ONE PERSON ,2011-10-20,6,1,3,1,2,322
13246.0,1537,1896.3200000000008,United Kingdom,C577786,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-21,11,0,3,4,4,344
13247.0,328,501.12,United Kingdom,577848,SET OF 60 PANTRY DESIGN CAKE CASES ,2011-11-22,7,1,3,2,2,322
13248.0,305,465.6799999999999,United Kingdom,562573,WRAP 50'S  CHRISTMAS,2011-08-07,6,1,2,2,2,222
13249.0,546,711.41,United Kingdom,566037,TRADITIONAL WOODEN SKIPPING ROPE,2011-09-08,8,0,2,3,3,233
13253.0,1572,1030.3999999999999,United Kingdom,559062,YULETIDE IMAGES GIFT WRAP SET,2011-07-06,8,0,1,4,3,133
13255.0,174,390.65999999999997,United Kingdom,C580770,WOODEN FRAME ANTIQUE WHITE ,2011-12-06,8,0,4,2,2,422
13256.0,12540,0.0,United Kingdom,578841,ASSTD DESIGN 3D PAPER STICKERS,2011-11-25,9,0,4,4,1,411
